,시도,시군구,읍면,동리,단지코드,단지명,단지분류,법정동주소,도로명주소,분양형태,사용승인일,가입일,동수,세대수,분양세대수,임대세대수,관리방식,난방방식,복도유형,시공사,시행사,주택관리업자,일반관리-관리방식,일반관리-인원,경비관리-관리방식,경비관리-인원,경비관리-계약업체,청소관리-관리방식,청소관리-인원,음식물 처리방법,소독관리-관리방식,연간소독횟수,소독방법,건물구조,전기-수전용량,전기-세대전기계약방식,전기안전관리자선임여부,화재수신반방식,급수방식,승강기관리형태,승강기(승객용),승강기(화물용),승강기(승객+화물),승강기(장애우),승강기(비상용),승강기(기타),총주차대수,지상주차대수,지하주차대수,CCTV대수,"주차관제, 홈네트워크",관리사무소 주소,관리사무소 연락처,관리사무소 팩스,부대복리시설,최고층수,최고층수(건축물대장상),지하층수,주소,위도,경도
2550,서울특별시,강동구,,강일동,A10024440,강동리버스트 8단지,아파트,서울특별시 강동구 강일동 66 강동리버스트 8단지,서울특별시 강동구 아리수로93나길 88,임대+분양,20210210,20210214,12,946,526,420,위탁관리,지역난방,혼합식,sh서울도시공사,대보건설,(주)진흥관리시스템,위탁관리,7.0,위탁관리,4.0,(주)에스제이종합,위탁관리,7.0,음식물쓰레기종량제,위탁관리,,-,철근콘크리트구조,2600,종합계약,상주선임,R형,부스타방식,위탁관리,24.0,0.0,0.0,0.0,0.0,0.0,896,876.0,20.0,285.0,유,강동구 아리수로 93나길 88,024287740,24287742.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",22,22.0,2,아리수로93나길 88,0.0,0.0
2551,서울특별시,강동구,,강일동,A10024468,강동리버스트4단지,아파트,서울특별시 강동구 강일동 114 강동리버스트4단지,서울특별시 강동구 아리수로93가길 110,임대+분양,20200828,20210122,10,1239,642,597,위탁관리,지역난방,혼합식,두산건설,서울주택도시공사,에이제이대원 주식회사,위탁관리,9.0,위탁관리,7.0,에스원,위탁관리,10.0,음식물쓰레기종량제,위탁관리,12.0,-,철근콘크리트구조,3750,종합계약,상주선임,R형,부스타방식,위탁관리,31.0,0.0,0.0,0.0,0.0,0.0,1149,6.0,1143.0,380.0,유,서울시 강동구 아리수로 93가길 110(강일동 강동리버스트4단지아파트),0234274723,234274724.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",24,24.0,2,아리수로93가길 110,0.0,127.1734148
2552,서울특별시,강동구,,강일동,A10024422,강동리버스트6단지,아파트,서울특별시 강동구 강일동 215 강동리버스트6단지,서울특별시 강동구 아리수로93가길 77,임대,20210223,20210224,15,1244,1244,0,위탁관리,지역난방,혼합식,sh,sh,에스더블유엠(주),위탁관리,8.0,위탁관리,6.0,원앤원,위탁관리,8.0,거점장비수거방식,위탁관리,12.0,분무식,철골철근콘크리트구조,3200,종합계약,상주선임,R형,부스타방식,위탁관리,37.0,0.0,0.0,0.0,0.0,0.0,1104,19.0,1085.0,312.0,유,서울시 강동구 아리수로93가길77,0234275141,234275143.0,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",21,21.0,1,아리수로93가길 77,0.0,127.1734148
2553,서울특별시,강동구,,강일동,A10024410,강동리엔파크9단지아파트,아파트,서울특별시 강동구 강일동 22-36 강동리엔파크9단지아파트,서울특별시 강동구 고덕로98길 29,임대,20210223,20210226,2,366,366,0,위탁관리,지역난방,혼합식,대림건설,sh,(주)두온종합관리,위탁관리,5.0,위탁관리,2.0,태림주택종합관리,위탁관리,2.0,차량수거방식,위탁관리,4.0,"도포식,분무식,독이식",철골철근콘크리트구조,1400,종합계약,상주선임,R형,부스타방식,관리방식미정,11.0,0.0,0.0,0.0,0.0,0.0,305,25.0,280.0,150.0,유,강동구 고덕로 98길 29,024429993,24429994.0,"관리사무소, 노인정, 보육시설, 어린이놀이터, 휴게시설, 자전거보관소, 기타",15,15.0,1,고덕로98길 29,0.0,127.18018447248463
2554,서울특별시,강동구,,강일동,A13410005,강일리버파크10단지,아파트,서울특별시 강동구 강일동 695 강일리버파크10단지,서울특별시 강동구 고덕로97길 20,임대+분양,20090406,20090511,12,694,224,470,위탁관리,지역난방,혼합식,계룡건설(주),SH공사,유원종합관리(주),위탁관리,6.0,위탁관리,8.0,유원종합관리(주),위탁관리,7.0,음식물쓰레기종량제,위탁관리,4.0,"도포식,분무식,독이식",철근콘크리트구조,2100,단일계약,상주선임,R형,부스타방식,위탁관리,18.0,0.0,0.0,0.0,0.0,0.0,798,118.0,680.0,112.0,무,서울특별시 강동구 고덕로97길20,024276675,24276676.0,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",15,15.0,1,고덕로97길 20,0.0,127.1792819
2555,서울특별시,강동구,,강일동,A10027638,강일리버파크11단지,아파트,서울특별시 강동구 강일동 689 강일리버파크11단지,서울특별시 강동구 고덕로97길 89,임대,20151229,20160323,4,346,346,0,위탁관리,지역난방,복도식,(주)대흥토건,(주)대흥토건,주식회사 한빛종합관리,위탁관리,4.0,위탁관리,2.0,이오티앤디,위탁관리,2.0,음식물쓰레기종량제,위탁관리,12.0,분무식,기타구조,1052,단일계약,위탁선임,기타,기타,위탁관리,7.0,0.0,0.0,0.0,0.0,0.0,244,43.0,201.0,71.0,무,서울 강동구 고덕로97길 100,024429660,24429661.0,"관리사무소, 노인정, 보육시설, 문고, 어린이놀이터, 휴게시설, 자전거보관소",10,10.0,1,고덕로97길 89,0.0,127.1792819
2556,서울특별시,강동구,,강일동,A13410001,강일리버파크1단지,아파트,서울특별시 강동구 강일동 665 강일리버파크1단지,서울특별시 강동구 아리수로93가길 25,임대+분양,20090311,20090511,7,282,176,106,자치관리,지역난방,혼합식,삼환기업,SH공사, ,자치관리,4.0,위탁관리,5.0,(주)이데아그룹,위탁관리,3.0,차량수거방식,기타,,-,철근콘크리트구조,980,종합계약,위탁선임,R형,부스타방식,위탁관리,14.0,0.0,0.0,0.0,0.0,0.0,320,61.0,259.0,85.0,유,서울특별시 강동구 아리수로93가길 25 ,024270051,24277337.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 자전거보관소",12,12.0,1,아리수로93가길 25,0.0,127.1734148
2557,서울특별시,강동구,,강일동,A13410003,강일리버파크2단지,아파트,서울특별시 강동구 강일동 668 강일리버파크2단지,서울특별시 강동구 아리수로97길 68,임대+분양,20090311,20090511,9,442,174,268,위탁관리,지역난방,계단식,한신공영(주),에스에이치공사,서일개발(주),위탁관리,5.0,위탁관리,6.0,(주)신화비엠씨,위탁관리,4.0,음식물쓰레기종량제,위탁관리,4.0,"분무식,기구부착식",철근콘크리트구조,1200,단일계약,상주선임,R형,부스타방식,위탁관리,16.0,0.0,16.0,0.0,16.0,0.0,571,150.0,421.0,96.0,무,서울 강동구 아리수로 97길 68,0234280002,234280012.0,"관리사무소, 노인정, 문고",14,14.0,1,아리수로97길 68,0.0,127.1770297
2558,서울특별시,강동구,,강일동,A13410008,강일리버파크3단지,아파트,서울특별시 강동구 강일동 674 강일리버파크3단지,서울특별시 강동구 아리수로93길 40,임대+분양,20090311,20090511,13,987,372,615,위탁관리,지역난방,혼합식,삼환기업,sh공사,세화종합관리(주),위탁관리,7.0,위탁관리,8.0,백송종합관리,위탁관리,9.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식",철근콘크리트구조,2250,단일계약,상주선임,R형,부스타방식,위탁관리,25.0,0.0,0.0,0.0,0.0,0.0,1100,103.0,997.0,206.0,유,서울특별시 강동구 아리수로 93길 40,024280187,24280057.0,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소, 기타",15,15.0,2,아리수로93길 40,0.0,127.1739143
2559,서울특별시,강동구,,강일동,A13410006,강일리버파크4단지,아파트,서울특별시 강동구 강일동 673 강일리버파크4단지,서울특별시 강동구 아리수로97길 19,임대+분양,20090311,20090511,10,748,278,470,위탁관리,지역난방,혼합식,sh공사,한신공영,(주)뉴맨테크,위탁관리,6.0,위탁관리,6.0,(주)뉴맨테크,위탁관리,6.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,1800,단일계약,상주선임,R형,고가수조식,위탁관리,16.0,0.0,0.0,0.0,0.0,0.0,827,112.0,715.0,136.0,무,서울시 강동구 아리수로 97길 19,024288585,24414500.0,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소",15,15.0,0,아리수로97길 19,0.0,127.1770297
2560,서울특별시,강동구,,강일동,A13410009,강일리버파크5단지,아파트,서울특별시 강동구 강일동 670 강일리버파크5단지,서울특별시 강동구 아리수로97길 20,임대+분양,20090713,20090914,9,722,290,432,위탁관리,지역난방,혼합식,KR산업,SH공사, ,위탁관리,5.0,위탁관리,6.0,대한종합개발(주),위탁관리,5.0,음식물쓰레기종량제,위탁관리,5.0,도포식,철골콘크리트구조,1800,단일계약,상주선임,R형,부스타방식,위탁관리,18.0,0.0,0.0,0.0,0.0,0.0,814,135.0,679.0,137.0,무,서울시 강동구 강일동 670번지,0234281005,24271090.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터",15,15.0,0,아리수로97길 20,0.0,127.1777735
2561,서울특별시,강동구,,강일동,A13410004,강일리버파크6단지,아파트,서울특별시 강동구 강일동 684 강일리버파크6단지,서울특별시 강동구 아리수로94길 19,임대+분양,20090311,20090511,10,553,230,323,위탁관리,지역난방,혼합식,동부건설,SH공사,에이제이대원 주식회사,위탁관리,5.0,위탁관리,6.0,백송종합관리,위탁관리,5.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,기구부착식,독이식",철골철근콘크리트구조,1450,단일계약,상주선임,GR형,부스타방식,위탁관리,13.0,0.0,13.0,0.0,0.0,0.0,627,131.0,496.0,109.0,무,서울 강동구 아리수로 94길 19,024266646,24266647.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소, 기타",15,15.0,1,아리수로94길 19,0.0,127.1755333
2562,서울특별시,강동구,,강일동,A13410010,강일리버파크7단지,아파트,서울특별시 강동구 강일동 686 강일리버파크7단지,서울특별시 강동구 아리수로98길 25,임대+분양,20090609,20090914,11,731,276,455,위탁관리,지역난방,혼합식,고속도로관리공단,SH공사,대한종합개발(주),위탁관리,6.0,위탁관리,6.0,(주)세계보안관리시스템,위탁관리,6.0,차량수거방식,위탁관리,12.0,분무식,철근콘크리트구조,1800,단일계약,상주선임,R형,부스타방식,위탁관리,14.0,0.0,0.0,0.0,0.0,0.0,819,94.0,725.0,116.0,무,서울 강동구 아리수로98길 25 ,0234270007,234270017.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",15,15.0,2,아리수로98길 25,37.563487,127.1787024
2563,서울특별시,강동구,,강일동,A13410002,강일리버파크8단지,아파트,서울특별시 강동구 강일동 701 강일리버파크8단지,서울특별시 강동구 아리수로94길 72,임대+분양,20090311,20090511,9,410,204,206,위탁관리,지역난방,혼합식,동부건설(주)외1,SH공사,에이제이대원 주식회사,위탁관리,5.0,위탁관리,4.0,(주)백송종합관리,위탁관리,5.0,차량수거방식,위탁관리,12.0,분무식,철근콘크리트구조,1200,단일계약,상주선임,R형,부스타방식,위탁관리,17.0,0.0,0.0,0.0,0.0,0.0,465,40.0,425.0,86.0,유,서울시 강동구 아리수로94길 72.,024291147,24291148.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소",14,14.0,0,아리수로94길 72,37.5641379,127.1755333
2564,서울특별시,강동구,,강일동,A13410007,강일리버파크9단지,아파트,서울특별시 강동구 강일동 699 강일리버파크9단지,서울특별시 강동구 고덕로97길 29,임대+분양,20090406,20090511,13,841,104,737,위탁관리,지역난방,혼합식,SH공사,SH공사,(주)융성종합관리,위탁관리,7.0,위탁관리,8.0,융성종합관리,위탁관리,8.0,기타,위탁관리,12.0,분무식,철근콘크리트구조,2200,단일계약,상주선임,R형,부스타방식,위탁관리,23.0,0.0,0.0,0.0,0.0,0.0,980,161.0,819.0,182.0,유,서울시 강동구 강일동 699,024276690,24276692.0,"관리사무소, 노인정, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",15,15.0,1,고덕로97길 29,37.5623231,127.17949194368327
2565,서울특별시,강동구,,강일동,A13410012,고덕리엔파크1단지,아파트,서울특별시 강동구 강일동 707 고덕리엔파크1단지,서울특별시 강동구 상일로 152,임대+분양,20110114,20110608,9,605,146,459,위탁관리,지역난방,혼합식,신동아건설,서울주택도시공사,(주)한빛관리,위탁관리,6.0,위탁관리,6.0,미래테크윈,위탁관리,6.0,음식물쓰레기종량제,위탁관리,12.0,"분무식,기구설치식,독이식",철골철근콘크리트구조,1860,단일계약,상주선임,R형,부스타방식,위탁관리,20.0,0.0,0.0,0.0,0.0,0.0,693,26.0,667.0,165.0,무,서울시 강동구 상일로 152,024262085,24262086.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",15,15.0,2,상일로 152,37.5470226,127.173524
2566,서울특별시,강동구,,강일동,A13410011,고덕리엔파크2단지,아파트,서울특별시 강동구 강일동 717 고덕리엔파크2단지,서울특별시 강동구 고덕로 427,임대+분양,20110114,20110516,11,636,193,443,위탁관리,지역난방,혼합식,신동아,SH공사,(주)두온종합관리,위탁관리,6.0,위탁관리,5.0,원앤원산업개발,위탁관리,7.0,음식물쓰레기종량제,위탁관리,12.0,"도포식,분무식,독이식",철근콘크리트구조,1860,단일계약,상주선임,R형,부스타방식,위탁관리,16.0,0.0,0.0,0.0,0.0,0.0,726,132.0,594.0,138.0,유,강동구 고덕로 427,024262148,24262149.0,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",17,17.0,1,고덕로 427,37.5571727,127.1730005
2567,부산광역시,중구,,영주동,A60011202,영주동금호타운,아파트,부산광역시 중구 영주동 161 영주동금호타운,부산광역시 중구 영주로 51,분양,19970828,20090511,1,322,322,0,위탁관리,개별난방,계단식,금호건설,16블럭 재건축조합,(주)우림종합관리,위탁관리,3.0,위탁관리,3.0,태영개발(주),위탁관리,2.0,음식물쓰레기종량제,위탁관리,4.0,분무식,철근콘크리트구조,990,단일계약,위탁선임,P형,고가수조식,위탁관리,10.0,0.0,0.0,0.0,0.0,0.0,232,95.0,137.0,22.0,무,부산광역시 중구 영주동 영주로 51,0514414034,514654972.0,"관리사무소, 노인정, 어린이놀이터, 기타",16,16.0,2,영주로 51,35.6171201,126.7487042
2568,부산광역시,중구,,영주동,A60011204,영주동아11블럭아파트,아파트,부산광역시 중구 영주동 160 영주동아11블럭아파트,부산광역시 중구 영주로 65,분양,19981030,20090511,2,328,328,0,위탁관리,개별난방,복도식,동아건설,(주)한국도카주택,(주)디이씨오,위탁관리,3.0,위탁관리,3.0,(주)목평인력개발,위탁관리,3.0,음식물쓰레기종량제,위탁관리,4.0,분무식,철근콘크리트구조,800,단일계약,위탁선임,P형,고가수조식,위탁관리,4.0,0.0,0.0,0.0,0.0,0.0,234,85.0,149.0,53.0,무,부산광역시 중구 영주로65,0514691300,514655214.0,"관리사무소, 노인정, 어린이놀이터",16,16.0,1,영주로 65,36.8228452,128.6091696
2569,부산광역시,중구,,영주동,A60011201,영주동아아파트9B,아파트,부산광역시 중구 영주동 92 영주동아아파트9B,부산광역시 중구 영주로 73,분양,19981030,20090511,2,204,204,0,위탁관리,개별난방,복도식,동아건설,동아건설,(주)삼성T.M.S,위탁관리,3.0,위탁관리,3.0,(주)삼성T.M.S,위탁관리,2.0,음식물쓰레기종량제,위탁관리,4.0,"분무식,기구부착식",철근콘크리트구조,731,단일계약,위탁선임,P형,고가수조식,위탁관리,4.0,0.0,4.0,0.0,0.0,0.0,144,23.0,121.0,33.0,무,부산광역시 중구 영주로 73 ,0514689535,514689545.0,"관리사무소, 노인정, 어린이놀이터, 휴게시설",16,16.0,2,영주로 73,36.8252791,128.6215785
2570,부산광역시,중구,,대청동1가,A60070101,코모도에스테이트,도시형 생활주택(아파트),부산광역시 중구 대청동1가 37-1 코모도에스테이트,부산광역시 중구 대청로 121-1,분양,20131010,20131227,1,268,268,0,위탁관리(총액관리제),개별난방,복도식,남흥건설(주),(주)코모도호텔,(주)디이씨오,위탁관리(총액관리제),5.0,위탁관리,2.0,(주)디이씨오,위탁관리,4.0,차량수거방식,위탁관리,7.0,분무식,철근콘크리트구조,1800,단일계약,상주선임,R형,부스타방식,위탁관리,0.0,0.0,0.0,0.0,0.0,4.0,234,0.0,234.0,43.0,무,부산광역시 중구 대청로 121-1,0514654300,514674300.0,"관리사무소, 휴게시설, 커뮤니티공간, 자전거보관소",14,14.0,2,대청로 121-1,35.1035461,129.0275611
